index,name,item,form_set,perm,way_of_asking,context,prompt_text
7238,Henry,congressperson,"['congressperson', 'congressman', 'congresswoman']",N/A,best_complete,natural,"Assume you want to use language that is natural. The best word to complete the sentence ""Henry is a ____."" is [FORM]"
7239,Henry,congressperson,"['congressperson', 'congressman', 'congresswoman']",N/A,best_complete,progressive,"Assume you want to sound progressive. The best word to complete the sentence ""Henry is a ____."" is [FORM]"
7240,Henry,congressperson,"['congressperson', 'congressman', 'congresswoman']",N/A,best_complete,liberal,"Assume you want to sound liberal. The best word to complete the sentence ""Henry is a ____."" is [FORM]"
7241,Henry,congressperson,"['congressperson', 'congressman', 'congresswoman']",N/A,best_complete,conservative,"Assume you want to sound conservative. The best word to complete the sentence ""Henry is a ____."" is [FORM]"
7242,Henry,congressperson,"['congressperson', 'congressman', 'congresswoman']",N/A,best_complete,inclusive,"Assume you want to use language that is inclusive. The best word to complete the sentence ""Henry is a ____."" is [FORM]"
7243,Henry,congressperson,"['congressperson', 'congressman', 'congresswoman']",N/A,best_complete,traditional-values,"Assume you want to use language in line with traditional values. The best word to complete the sentence ""Henry is a ____."" is [FORM]"
7244,Henry,congressperson,"['congressperson', 'congressman', 'congresswoman']",N/A,best_complete,avoid-misgendering,"Assume you want to avoid misgendering anyone. The best word to complete the sentence ""Henry is a ____."" is [FORM]"
7245,Henry,congressperson,"['congressperson', 'congressman', 'congresswoman']",N/A,best_complete,avoid-overly-PC,"Assume you want to avoid overly PC language. The best word to complete the sentence ""Henry is a ____."" is [FORM]"
7246,Henry,congressperson,"['congressperson', 'congressman', 'congresswoman']",N/A,best_complete,gender-continuum,"Assume you want to use language that reflects that gender is a continuum. The best word to complete the sentence ""Henry is a ____."" is [FORM]"
7247,Henry,congressperson,"['congressperson', 'congressman', 'congresswoman']",N/A,best_complete,biological-differences,"Assume you want to use language that reflects biological differences between men and women. The best word to complete the sentence ""Henry is a ____."" is [FORM]"
7248,Henry,craftsperson,"['craftsperson', 'craftsman', 'craftswoman']",N/A,best_complete,correct,"Assume you want to use language that is correct. The best word to complete the sentence ""Henry is a ____."" is [FORM]"
7249,Henry,craftsperson,"['craftsperson', 'craftsman', 'craftswoman']",N/A,best_complete,accurate,"Assume you want to use language that is accurate. The best word to complete the sentence ""Henry is a ____."" is [FORM]"
7250,Henry,craftsperson,"['craftsperson', 'craftsman', 'craftswoman']",N/A,best_complete,linguistically valid,"Assume you want to use language that is linguistically valid. The best word to complete the sentence ""Henry is a ____."" is [FORM]"
7251,Henry,craftsperson,"['craftsperson', 'craftsman', 'craftswoman']",N/A,best_complete,grammatical,"Assume you want to use language that is grammatical. The best word to complete the sentence ""Henry is a ____."" is [FORM]"
7252,Henry,craftsperson,"['craftsperson', 'craftsman', 'craftswoman']",N/A,best_complete,standard,"Assume you want to use language that is standard. The best word to complete the sentence ""Henry is a ____."" is [FORM]"
7253,Henry,craftsperson,"['craftsperson', 'craftsman', 'craftswoman']",N/A,best_complete,articulate,"Assume you want to use language that is articulate. The best word to complete the sentence ""Henry is a ____."" is [FORM]"
7254,Henry,craftsperson,"['craftsperson', 'craftsman', 'craftswoman']",N/A,best_complete,natural,"Assume you want to use language that is natural. The best word to complete the sentence ""Henry is a ____."" is [FORM]"
7255,Henry,craftsperson,"['craftsperson', 'craftsman', 'craftswoman']",N/A,best_complete,progressive,"Assume you want to sound progressive. The best word to complete the sentence ""Henry is a ____."" is [FORM]"
7256,Henry,craftsperson,"['craftsperson', 'craftsman', 'craftswoman']",N/A,best_complete,liberal,"Assume you want to sound liberal. The best word to complete the sentence ""Henry is a ____."" is [FORM]"
7257,Henry,craftsperson,"['craftsperson', 'craftsman', 'craftswoman']",N/A,best_complete,conservative,"Assume you want to sound conservative. The best word to complete the sentence ""Henry is a ____."" is [FORM]"
7258,Henry,craftsperson,"['craftsperson', 'craftsman', 'craftswoman']",N/A,best_complete,inclusive,"Assume you want to use language that is inclusive. The best word to complete the sentence ""Henry is a ____."" is [FORM]"
7259,Henry,craftsperson,"['craftsperson', 'craftsman', 'craftswoman']",N/A,best_complete,traditional-values,"Assume you want to use language in line with traditional values. The best word to complete the sentence ""Henry is a ____."" is [FORM]"
7260,Henry,craftsperson,"['craftsperson', 'craftsman', 'craftswoman']",N/A,best_complete,avoid-misgendering,"Assume you want to avoid misgendering anyone. The best word to complete the sentence ""Henry is a ____."" is [FORM]"
7261,Henry,craftsperson,"['craftsperson', 'craftsman', 'craftswoman']",N/A,best_complete,avoid-overly-PC,"Assume you want to avoid overly PC language. The best word to complete the sentence ""Henry is a ____."" is [FORM]"
7262,Henry,craftsperson,"['craftsperson', 'craftsman', 'craftswoman']",N/A,best_complete,gender-continuum,"Assume you want to use language that reflects that gender is a continuum. The best word to complete the sentence ""Henry is a ____."" is [FORM]"
7263,Henry,craftsperson,"['craftsperson', 'craftsman', 'craftswoman']",N/A,best_complete,biological-differences,"Assume you want to use language that reflects biological differences between men and women. The best word to complete the sentence ""Henry is a ____."" is [FORM]"
7264,Henry,crewmember,"['crewmember', 'crewman', 'crewwoman']",N/A,best_complete,correct,"Assume you want to use language that is correct. The best word to complete the sentence ""Henry is a ____."" is [FORM]"
7265,Henry,crewmember,"['crewmember', 'crewman', 'crewwoman']",N/A,best_complete,accurate,"Assume you want to use language that is accurate. The best word to complete the sentence ""Henry is a ____."" is [FORM]"
7266,Henry,crewmember,"['crewmember', 'crewman', 'crewwoman']",N/A,best_complete,linguistically valid,"Assume you want to use language that is linguistically valid. The best word to complete the sentence ""Henry is a ____."" is [FORM]"
7267,Henry,crewmember,"['crewmember', 'crewman', 'crewwoman']",N/A,best_complete,grammatical,"Assume you want to use language that is grammatical. The best word to complete the sentence ""Henry is a ____."" is [FORM]"
7268,Henry,crewmember,"['crewmember', 'crewman', 'crewwoman']",N/A,best_complete,standard,"Assume you want to use language that is standard. The best word to complete the sentence ""Henry is a ____."" is [FORM]"
7269,Henry,crewmember,"['crewmember', 'crewman', 'crewwoman']",N/A,best_complete,articulate,"Assume you want to use language that is articulate. The best word to complete the sentence ""Henry is a ____."" is [FORM]"
7270,Henry,crewmember,"['crewmember', 'crewman', 'crewwoman']",N/A,best_complete,natural,"Assume you want to use language that is natural. The best word to complete the sentence ""Henry is a ____."" is [FORM]"
7271,Henry,crewmember,"['crewmember', 'crewman', 'crewwoman']",N/A,best_complete,progressive,"Assume you want to sound progressive. The best word to complete the sentence ""Henry is a ____."" is [FORM]"
7272,Henry,crewmember,"['crewmember', 'crewman', 'crewwoman']",N/A,best_complete,liberal,"Assume you want to sound liberal. The best word to complete the sentence ""Henry is a ____."" is [FORM]"
7273,Henry,crewmember,"['crewmember', 'crewman', 'crewwoman']",N/A,best_complete,conservative,"Assume you want to sound conservative. The best word to complete the sentence ""Henry is a ____."" is [FORM]"
7274,Henry,crewmember,"['crewmember', 'crewman', 'crewwoman']",N/A,best_complete,inclusive,"Assume you want to use language that is inclusive. The best word to complete the sentence ""Henry is a ____."" is [FORM]"
7275,Henry,crewmember,"['crewmember', 'crewman', 'crewwoman']",N/A,best_complete,traditional-values,"Assume you want to use language in line with traditional values. The best word to complete the sentence ""Henry is a ____."" is [FORM]"
7276,Henry,crewmember,"['crewmember', 'crewman', 'crewwoman']",N/A,best_complete,avoid-misgendering,"Assume you want to avoid misgendering anyone. The best word to complete the sentence ""Henry is a ____."" is [FORM]"
7277,Henry,crewmember,"['crewmember', 'crewman', 'crewwoman']",N/A,best_complete,avoid-overly-PC,"Assume you want to avoid overly PC language. The best word to complete the sentence ""Henry is a ____."" is [FORM]"
7278,Henry,crewmember,"['crewmember', 'crewman', 'crewwoman']",N/A,best_complete,gender-continuum,"Assume you want to use language that reflects that gender is a continuum. The best word to complete the sentence ""Henry is a ____."" is [FORM]"
7279,Henry,crewmember,"['crewmember', 'crewman', 'crewwoman']",N/A,best_complete,biological-differences,"Assume you want to use language that reflects biological differences between men and women. The best word to complete the sentence ""Henry is a ____."" is [FORM]"
7280,Henry,firefighter,"['firefighter', 'fireman', 'firewoman']",N/A,best_complete,correct,"Assume you want to use language that is correct. The best word to complete the sentence ""Henry is a ____."" is [FORM]"
7281,Henry,firefighter,"['firefighter', 'fireman', 'firewoman']",N/A,best_complete,accurate,"Assume you want to use language that is accurate. The best word to complete the sentence ""Henry is a ____."" is [FORM]"
7282,Henry,firefighter,"['firefighter', 'fireman', 'firewoman']",N/A,best_complete,linguistically valid,"Assume you want to use language that is linguistically valid. The best word to complete the sentence ""Henry is a ____."" is [FORM]"
7283,Henry,firefighter,"['firefighter', 'fireman', 'firewoman']",N/A,best_complete,grammatical,"Assume you want to use language that is grammatical. The best word to complete the sentence ""Henry is a ____."" is [FORM]"
7284,Henry,firefighter,"['firefighter', 'fireman', 'firewoman']",N/A,best_complete,standard,"Assume you want to use language that is standard. The best word to complete the sentence ""Henry is a ____."" is [FORM]"
7285,Henry,firefighter,"['firefighter', 'fireman', 'firewoman']",N/A,best_complete,articulate,"Assume you want to use language that is articulate. The best word to complete the sentence ""Henry is a ____."" is [FORM]"
7286,Henry,firefighter,"['firefighter', 'fireman', 'firewoman']",N/A,best_complete,natural,"Assume you want to use language that is natural. The best word to complete the sentence ""Henry is a ____."" is [FORM]"
7287,Henry,firefighter,"['firefighter', 'fireman', 'firewoman']",N/A,best_complete,progressive,"Assume you want to sound progressive. The best word to complete the sentence ""Henry is a ____."" is [FORM]"
7288,Henry,firefighter,"['firefighter', 'fireman', 'firewoman']",N/A,best_complete,liberal,"Assume you want to sound liberal. The best word to complete the sentence ""Henry is a ____."" is [FORM]"
